"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2271","RT @ChrisLu44: When Trump visited the border last week, he told agents to disregard the law. As soon as Trump left the room, supervisors to…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402396690145281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brett_Tamahori",111,TRUE,FALSE,NA,NA
"2272","RT @WRogersM: Surprisingly, the judge was appointed by Obama. #RemarkableCoincidence no doubt.

California judge blocks Trump's policy forc…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402396593741824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gardengirl625",1,TRUE,FALSE,NA,NA
"2273","RT @KrisKobach1787: Ending remittances to Mexico would boost the U.S. economy and help solve our illegal immigration crisis at the border.…",FALSE,0,NA,2019-04-08 23:53:49,FALSE,NA,"1115402396333637639",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donnamoran62",3677,TRUE,FALSE,NA,NA
"2274","RT @AdamSerwer: Even the people who work for Trump understand that the cruelty is the point https://t.co/W09sSfbt2p https://t.co/nsCDJjKa9r",FALSE,0,NA,2019-04-08 23:53:48,FALSE,NA,"1115402395608076289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pseudonymble",1615,TRUE,FALSE,NA,NA
"2275","RT @BarbraStreisand: Trump has fired the heads of Homeland Security and Secret Service in his slide toward authoritarianism. He wants only…",FALSE,0,NA,2019-04-08 23:53:48,FALSE,NA,"1115402394852974593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scottytherock",331,TRUE,FALSE,NA,NA
"2276","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:53:48,FALSE,NA,"1115402394777423872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonkeySecurity",4913,TRUE,FALSE,NA,NA
"2277","RT @ewarren: Our criminal justice system is broken—and the violence in Alabama prisons is just the latest example of why we need to change…",FALSE,0,NA,2019-04-08 23:53:48,FALSE,NA,"1115402394072907776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enuma",307,TRUE,FALSE,NA,NA
"2278","RT @TomFitton: ISIS-inspired Islamist terror attack thwarted. Feds charge Maryland man accused of plotting to ram stolen truck into pedestr…",FALSE,0,NA,2019-04-08 23:53:48,FALSE,NA,"1115402393930346502",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuxCollins",404,TRUE,FALSE,NA,NA
"2279","RT @IncomeTaxIndia: Searches in Madhya Pradesh have detected wide spread &amp; well-organized racket of collection of unaccounted cash of about…",FALSE,0,NA,2019-04-08 23:53:48,FALSE,NA,"1115402393288462338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","india_varshney",7626,TRUE,FALSE,NA,NA
"2280","RT @cnnbrk: Rep. Eric Swalwell says he's running for President, the 18th Democrat to officially announce their candidacy https://t.co/r7zRP…",FALSE,0,NA,2019-04-08 23:53:47,FALSE,NA,"1115402391434747909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VeraKali1",155,TRUE,FALSE,NA,NA
"2281","RT @samdastyari: I resigned for less. https://t.co/qE6X5HPl3T",FALSE,0,NA,2019-04-08 23:53:47,FALSE,NA,"1115402391313047552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kittybro70",1204,TRUE,FALSE,NA,NA
"2282","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:53:47,FALSE,NA,"1115402390625239040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annekob",2788,TRUE,FALSE,NA,NA
"2283","@michaelsafyan I am very Cynical in my views on politics.
I am also witnessing a society where power trumps ethics… https://t.co/AeGfVDqxYz",FALSE,0,"michaelsafyan",2019-04-08 23:53:47,TRUE,"1115400588618027013","1115402390352666627","1061713327305441282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThrwLkngGlss",0,FALSE,FALSE,NA,NA
"2284","RT @mkraju: In a WH meeting, the President, according to one attendee, was ""ranting and raving,  saying border security was his issue."" Sen…",FALSE,0,NA,2019-04-08 23:53:47,FALSE,NA,"1115402388121235458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinajen22",710,TRUE,FALSE,NA,NA
"2285","RT @qjurecic: This is a hell of a thing https://t.co/ASks0gzOiO https://t.co/htCiqAX7Fe",FALSE,0,NA,2019-04-08 23:53:47,FALSE,NA,"1115402387634753536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Buckleup36",227,TRUE,FALSE,NA,NA
"2286","Eric Swalwell is not a good candidate for politics. He is a con and a liar and will change his impersonation for hi… https://t.co/UJymslyyEQ",FALSE,0,NA,2019-04-08 23:53:46,TRUE,NA,"1115402387085299712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peace_wins",1,FALSE,FALSE,NA,NA
"2287","Zelenskiy reveals plans to end war with Russia, fight corruption | KyivPost - Ukraine's Global Voice https://t.co/JkF8Mv5ud0",FALSE,0,NA,2019-04-08 23:53:46,FALSE,NA,"1115402386464489472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adamgnathan",0,FALSE,FALSE,NA,NA
"2288","RT @joshscampbell: The woman arrested for making unlawful entry to the President’s Mar-a-Lago resort had thousands of dollars in cash in he…",FALSE,0,NA,2019-04-08 23:53:46,FALSE,NA,"1115402386275799041",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android #8</a>","MaryElizabethE9",366,TRUE,FALSE,NA,NA
"2289","RT @LionelMedia: Ex-Dem staffer pleads guilty to 'doxxing' McConnell, others in GOP during Kavanaugh hearings https://t.co/NTMq6nlDbr",FALSE,0,NA,2019-04-08 23:53:46,FALSE,NA,"1115402385629663232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dennisl68278929",49,TRUE,FALSE,NA,NA
"2290","RT @SenWarren: According to news reports, the March security breach at Mar-a-Lago was more serious than initially reported. But while the @…",FALSE,0,NA,2019-04-08 23:53:46,FALSE,NA,"1115402385411792896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wacuesta_dayton",393,TRUE,FALSE,NA,NA
"2291","RT @Acosta: Judge blocks policy forcing some asylum seekers to remain in Mexico @CNNPolitics https://t.co/fsYApogiJN",FALSE,0,NA,2019-04-08 23:53:46,FALSE,NA,"1115402385080320000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","janetgag1",285,TRUE,FALSE,NA,NA
"2292","A trove of electronics, including 9 flash drives and 5 SIM cards, as well as over $7,600 in cash were found in Yuji… https://t.co/8QmL2xs1Zm",FALSE,8,NA,2019-04-08 23:53:46,TRUE,NA,"1115402384614789122",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NAR",8,FALSE,FALSE,NA,NA
"2293","“Fat Jerry,” Trump called the chairman of the House Judiciary Committee as he prattled on about Nadler’s weight-los… https://t.co/0DUCNOob8D",FALSE,17,NA,2019-04-08 23:53:45,TRUE,NA,"1115402381972385793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WaPoSean",12,FALSE,FALSE,NA,NA
"2294","@ionrdemedicat The problem is until then we will suffer from chronic pain and PTSD while they all play politics.",FALSE,0,"ionrdemedicat",2019-04-08 23:53:45,FALSE,"1115402090610925571","1115402381318131712","969961570481725441","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brandon_pickens",0,FALSE,FALSE,NA,NA
"2295","RT @kazweida: BREAKING: Trump tried to get Nielsen to shut down the El Paso border on March 22nd, with plans to shut down additional ports…",FALSE,0,NA,2019-04-08 23:53:45,FALSE,NA,"1115402381217419265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","opedwriter",1666,TRUE,FALSE,NA,NA
"2296","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:53:45,FALSE,NA,"1115402380575567872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mevvielee",4913,TRUE,FALSE,NA,NA
"2297","RT @CNN: READ: Judge's order blocking ""remain in Mexico"" policy https://t.co/CuW7uGnMjo",FALSE,0,NA,2019-04-08 23:53:45,FALSE,NA,"1115402380030427139",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeborahSeay19",67,TRUE,FALSE,NA,NA
"2298","RT @SenWarren: Last week, I requested that the @DHSgov IG review the vetting process used to protect the President from national security t…",FALSE,0,NA,2019-04-08 23:53:45,FALSE,NA,"1115402380021919744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Destinyuhva",727,TRUE,FALSE,NA,NA
"2299","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:53:45,FALSE,NA,"1115402379845939201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delajpj",5386,TRUE,FALSE,NA,NA
"2300","RT @scottbix: “The president had soured on Mr. Alles a while ago, even making fun of his looks, calling him ‘Dumbo’ because of his ears.”…",FALSE,0,NA,2019-04-08 23:53:44,FALSE,NA,"1115402378117668864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shoos4u",118,TRUE,FALSE,NA,NA
"2301","RT @DanCrenshawTX: Beto is falling apart

https://t.co/guuzwvr5D8",FALSE,0,NA,2019-04-08 23:53:44,FALSE,NA,"1115402377803239427",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NanbumHall",3978,TRUE,FALSE,NA,NA
"2302","RT @TheView: WHAT HAPPENS AFTER NIELSEN EXIT? Department of Homeland Security Secretary Kirstjen Nielsen submitted her resignation to Pres.…",FALSE,0,NA,2019-04-08 23:53:44,FALSE,NA,"1115402376813383682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millionarepower",71,TRUE,FALSE,NA,NA
"2303","@realSelio @IlhanMN Are they a foreign country? TBH I want all big money out of politics. Even if I agree with them.",FALSE,0,"realSelio",2019-04-08 23:53:43,FALSE,"1115399046846472192","1115402374091354113","846525827651067905","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nagles_A_Fraud",0,FALSE,FALSE,NA,NA
"2304","RT @CNN: READ: Judge's order blocking ""remain in Mexico"" policy https://t.co/CuW7uGnMjo",FALSE,0,NA,2019-04-08 23:53:43,FALSE,NA,"1115402373671923713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BelangerSusan",67,TRUE,FALSE,NA,NA
"2305","RT @nowthisnews: These Girl Scouts met with Reps. @RashidaTlaib, @RepKatieHill, and @RepRobinKelly to ask questions on leadership and worki…",FALSE,0,NA,2019-04-08 23:53:43,FALSE,NA,"1115402372614885376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorettafts",26,TRUE,FALSE,NA,NA
"2306","RT @jkbjournalist: NEW: ‘She lies to everyone’: Feds say Mar-a-Lago intruder had hidden-camera detector in hotel
https://t.co/w2tWzD398e",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402370404347904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","loretta_sea",180,TRUE,FALSE,NA,NA
"2307","RT @BruceBourgoine: No matter how much we blame Nielsen for family separations, never forget that it was Trump's policy and still is Trump'…",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402370261954560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DylanHunt2017",14,TRUE,FALSE,NA,NA
"2308","RT @voxdotcom: Women of color in leadership are routinely silenced. @IlhanMN, @AOC, and @RashidaTlaib are just the latest examples. https:/…",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402369855102976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markjveres",1292,TRUE,FALSE,NA,NA
"2309","RT @CREWcrew: This almost never happens.
This has happened 3 times in the Trump Cabinet. 
https://t.co/Tt3cf1GffX",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402369527762944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IrenaVigar",636,TRUE,FALSE,NA,NA
"2310","RT @lovesnowflakes: How Much Are @realdonaldtrump’s Mar-a-Lago Trips? Watchdog Agency Struggles to Find Out #ImpeachTheMF #trumpRUSSIA #tRr…",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402369506918401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aabaker_amy",8,TRUE,FALSE,NA,NA
"2311","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402368634499073",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FactsNotFakes",5386,TRUE,FALSE,NA,NA
"2312","RT @kicranston: Sanders says he's open to letting convicts vote from prison - CNNPolitics https://t.co/V4u6LhYHv6",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402368290631680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GullibleNeophy1",7,TRUE,FALSE,NA,NA
"2313","RT @izak_novak: Honestly how many times does it have to be said: Omar, Sanders, AOC are all in this system because their politics directly…",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402367887974400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nostalgiclassic",71,TRUE,FALSE,NA,NA
"2314","RT @BrexitKnight: Leaked letter 'shows how David Cameron plotted against Leave' https://t.co/oKvwygbIkp
And the plot thickens..............…",FALSE,0,NA,2019-04-08 23:53:42,FALSE,NA,"1115402367602700288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beniharna",433,TRUE,FALSE,NA,NA
"2315","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:53:41,FALSE,NA,"1115402365484584963",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IrishDharmaDog",2788,TRUE,FALSE,NA,NA
"2316","RT @RealKyleMorris: Anti-Semitic Rep. Ilhan Omar (D-MN) Falsely Claims Jewish Trump Adviser ‘Stephen Miller Is a White Nationalist’ https:/…",FALSE,0,NA,2019-04-08 23:53:41,FALSE,NA,"1115402363936882688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielMinton6",2014,TRUE,FALSE,NA,NA
"2317","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:53:41,FALSE,NA,"1115402363240615940",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eferbs2268",3627,TRUE,FALSE,NA,NA
"2318","RT @nytimes: President Trump may be declaring the U.S. ""full"" but the federal government plans to increase the number of visas for foreign…",FALSE,0,NA,2019-04-08 23:53:40,FALSE,NA,"1115402361097342977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrismac2562",271,TRUE,FALSE,NA,NA
"2319","RT @jeremyherb: House Intel Chair @RepAdamSchiff has rejected Michael Cohen's request for assistance in delaying or reducing his upcoming j…",FALSE,0,NA,2019-04-08 23:53:40,FALSE,NA,"1115402360912846848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robyn780",50,TRUE,FALSE,NA,NA
"2320","RT @mkraju: In a WH meeting, the President, according to one attendee, was ""ranting and raving,  saying border security was his issue."" Sen…",FALSE,0,NA,2019-04-08 23:53:39,FALSE,NA,"1115402358052270080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dee_623",710,TRUE,FALSE,NA,NA
"2321","Trump is removing US Secret Service director @CNNPolitics https://t.co/8qlvpeDMU4",FALSE,0,NA,2019-04-08 23:53:39,FALSE,NA,"1115402357737644032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bettyp711",0,FALSE,FALSE,NA,NA
"2322","RT @kylegriffin1: Trump reportedly told border agents last week to not let migrants in.

After Trump left, agents sought advice from their…",FALSE,0,NA,2019-04-08 23:53:39,FALSE,NA,"1115402357330862080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","folingo",2891,TRUE,FALSE,NA,NA
"2323","@EWErickson Evangelicals make a good arguement for pulling out of politics themselves. We now know they literally w… https://t.co/nwqjl3Ei7B",FALSE,1,"EWErickson",2019-04-08 23:53:39,TRUE,"1114917757420744704","1115402357209088000","640893","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yeegrek",0,FALSE,FALSE,NA,NA
"2324","RT @votolatino: We’re calling on ALL U.S. Senators to reject ANY DHS Secretaries that want to continue the horrific policies of family sepa…",FALSE,0,NA,2019-04-08 23:53:39,FALSE,NA,"1115402356060041217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spacediscoladyy",22,TRUE,FALSE,NA,NA
"2325","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:53:39,FALSE,NA,"1115402355506274304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weyek",2857,TRUE,FALSE,NA,NA
"2326","RT @RealKyleMorris: Anti-Semitic Rep. Ilhan Omar (D-MN) Falsely Claims Jewish Trump Adviser ‘Stephen Miller Is a White Nationalist’ https:/…",FALSE,0,NA,2019-04-08 23:53:39,FALSE,NA,"1115402355430891520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mdsennett",2014,TRUE,FALSE,NA,NA
